SIZES,CITY,jong,totwage,allocate,weight
1,24,18,19400,29,4.8422
1,24,6,5588,29,4.8422
1,24,27,23292,29,4.8422
1,24,5,9241,29,4.8422
1,24,17,99585,29,4.8422
1,24,12,28103,29,4.8422
1,24,4,6817,29,4.8422
1,24,5,12000,29,4.8422
1,24,5,31229,29,4.8422
1,24,2,3225,29,4.8422
1,24,14,27960,29,4.8422
1,24,11,26591,29,4.8422
1,24,17,19777,29,4.8422
1,24,7,9147,29,4.8422
1,24,1,1994,29,4.8422
1,24,30,48800,29,4.8422
1,24,9,7440,29,4.8422
1,24,25,81277,29,4.8422
1,24,42,83709,29,4.8422
1,24,1,2238,29,4.8422
1,24,2,3500,29,4.8422
1,24,1,1276,29,4.8422
1,24,0,0,29,4.8422
1,24,0,0,29,4.8422
1,24,36,149704,29,4.8422
1,24,51,255199,29,4.8422
1,24,0,0,29,4.8422
1,24,4,4979,29,4.8422
1,24,2,3926,29,4.8422
1,24,4,8677,29,4.8422
1,24,10,19975,29,4.8422
1,24,16,26567,29,4.8422
1,24,3,3450,29,4.8422
1,24,9,12650,29,4.8422
1,24,5,22151,29,4.8422
1,24,11,27891,29,4.8422
1,24,1,800,29,4.8422
1,24,7,8100,29,4.8422
1,24,10,17043,29,4.8422
1,24,11,18175,29,4.8422
1,24,6,5000,29,4.8422
1,24,2,2800,29,4.8422
1,25,18,44391,29,4.8595
1,25,11,16248,29,4.8595
1,25,14,23994,29,4.8595
1,25,36,80758,29,4.8595
1,25,6,4800,29,4.8595
1,25,3,4623,29,4.8595
1,25,9,10500,29,4.8595
1,25,11,11593,29,4.8595
1,25,18,26015,29,4.8595
1,25,5,8000,29,4.8595
1,25,11,17808,29,4.8595
1,25,5,11300,29,4.8595
1,25,30,79447,29,4.8595
1,25,15,35991,29,4.8595
1,25,13,23451,29,4.8595
1,25,4,5800,29,4.8595
1,25,9,12187,29,4.8595
1,25,9,13905,29,4.8595
1,25,16,29921,29,4.8595
1,25,9,21220,29,4.8595
1,25,106,200133,29,4.8595
1,25,12,32633,29,4.8595
1,25,11,25857,29,4.8595
1,25,91,235844,29,4.8595
1,25,6,12500,29,4.8595
1,25,75,207635,29,4.8595
1,25,7,9700,29,4.8595
1,25,8,18420,29,4.8595
1,25,4,3874,29,4.8595
1,25,5,5300,29,4.8595
1,25,3,3200,29,4.8595
1,25,26,53125,29,4.8595
1,25,73,294373,29,4.8595
1,25,3,2400,29,4.8595
1,25,14,32085,29,4.8595
1,25,77,134061,29,4.8595
1,25,44,130261,29,4.8595
1,25,7,23000,29,4.8595
1,25,20,75532,29,4.8595
1,25,34,54871,29,4.8595
1,25,2,5545,29,4.8595
1,25,34,74331,29,4.8595
1,25,4,11000,29,4.8595
1,25,5,8350,29,4.8595
1,25,27,83025,29,4.8595
1,25,1,2400,29,4.8595
1,25,1,3000,29,4.8595
1,25,34,99002,29,4.8595
1,25,20,34017,29,4.8595
1,25,41,72853,29,4.8595
1,25,3,4800,29,4.8595
1,25,7,20293,29,4.8595
1,25,14,19582,29,4.8595
1,25,4,6327,29,4.8595
1,25,72,56287,29,4.8595
1,25,44,28840,29,4.8595
1,25,35,24175,29,4.8595
1,25,42,24360,29,4.8595
1,25,43,23287,29,4.8595
1,25,7,17812,29,4.8595
1,25,18,38769,29,4.8595
1,25,17,31935,29,4.8595
1,25,7,25470,29,4.8595
1,25,6,15178,29,4.8595
1,25,8,20087,29,4.8595
1,25,26,139093,29,4.8595
1,25,21,109853,29,4.8595
1,25,54,340095,29,4.8595
1,25,43,224490,29,4.8595
1,25,2,4030,29,4.8595
1,25,3,25788,29,4.8595
1,25,4,5560,29,4.8595
1,25,100,280429,29,4.8595
1,25,16,31410,29,4.8595
1,25,23,65700,29,4.8595
1,25,8,47141,29,4.8595
1,25,29,152652,29,4.8595
1,25,57,273258,29,4.8595
1,25,17,77794,29,4.8595
1,25,6,40629,29,4.8595
1,25,6,26441,29,4.8595
1,25,8,12255,29,4.8595
1,25,22,19114,29,4.8595
1,25,26,28627,29,4.8595
1,25,25,27963,29,4.8595
1,25,6,5994,29,4.8595
1,25,13,16101,29,4.8595
1,25,22,24361,29,4.8595
1,25,33,36502,29,4.8595
1,25,29,33859,29,4.8595
1,25,74,73677,29,4.8595
1,25,15,17121,29,4.8595
1,25,17,26301,29,4.8595
1,25,5,5700,29,4.8595
1,25,3,7000,29,4.8595
1,25,15,27011,29,4.8595
1,25,17,43388,29,4.8595
1,25,27,138433,29,4.8595
1,25,1,1750,29,4.8595
1,25,19,69840,29,4.8595
1,25,96,264477,29,4.8595
1,25,105,654781,29,4.8595
1,25,4,9353,29,4.8595
1,25,23,36912,29,4.8595
1,25,79,86900,29,4.8595
1,25,8,10950,29,4.8595
1,25,1,4074,29,4.8595
1,25,8,16982,29,4.8595
1,25,37,74813,29,4.8595
1,25,0,0,29,4.8595
1,25,4,3670,29,4.8595
1,25,0,0,29,4.8595
1,25,4,4600,29,4.8595
1,25,62,321225,29,4.8595
1,25,46,243335,29,4.8595
1,25,2,29026,29,4.8595
1,25,2,3860,29,4.8595
1,25,4,12000,29,4.8595
1,25,13,30801,29,4.8595
1,25,1,2693,29,4.8595
1,25,1,3801,29,4.8595
1,25,8,27683,29,4.8595
1,25,32,151586,29,4.8595
1,25,20,34818,29,4.8595
1,25,36,114729,29,4.8595
1,25,1,1400,29,4.8595
1,25,13,16000,29,4.8595
1,25,27,39554,29,4.8595
1,25,2,5094,29,4.8595
1,25,22,28123,29,4.8595
1,25,3,3696,29,4.8595
1,25,1,300,29,4.8595
1,25,23,109986,29,4.8595
1,25,41,105881,29,4.8595
1,25,13,20500,29,4.8595
1,25,28,79362,29,4.8595
1,25,4,4500,29,4.8595
1,25,5,8700,29,4.8595
1,25,5,7840,29,4.8595
1,25,12,17106,29,4.8595
1,25,23,34516,29,4.8595
1,26,33,107902,27,4.5202
1,26,26,97353,27,4.5202
1,26,19,58141,27,4.5202
1,26,8,10784,27,4.5202
1,26,21,35812,27,4.5202
1,26,6,10180,27,4.5202
1,26,12,35277,27,4.5202
1,26,19,42957,27,4.5202
1,26,22,41637,27,4.5202
1,26,21,62847,27,4.5202
1,26,27,112102,27,4.5202
1,26,12,30381,27,4.5202
1,26,45,103845,27,4.5202
1,26,17,41410,27,4.5202
1,26,37,75237,27,4.5202
1,26,10,23426,27,4.5202
1,26,4,7603,27,4.5202
1,26,4,7200,27,4.5202
1,26,17,26020,27,4.5202
1,26,12,24407,27,4.5202
1,26,16,23175,27,4.5202
1,26,58,89821,27,4.5202
1,26,54,85527,27,4.5202
1,26,7,18740,27,4.5202
1,26,11,28968,27,4.5202
1,26,62,131434,27,4.5202
1,26,57,129319,27,4.5202
1,26,95,218884,27,4.5202
1,26,27,52796,27,4.5202
1,26,45,168052,27,4.5202
1,26,17,34962,27,4.5202
1,26,9,32958,27,4.5202
1,26,40,127979,27,4.5202
1,26,12,26740,27,4.5202
1,26,22,45481,27,4.5202
1,26,10,10550,27,4.5202
1,26,36,89410,27,4.5202
1,26,36,82766,27,4.5202
1,26,14,25295,27,4.5202
1,26,59,150791,27,4.5202
1,26,125,243292,27,4.5202
1,26,12,25051,27,4.5202
1,26,2,5598,27,4.5202
1,26,4,9114,27,4.5202
1,26,5,15000,27,4.5202
1,26,4,10946,27,4.5202
1,26,8,20328,27,4.5202
1,26,37,78419,27,4.5202
1,26,33,75989,27,4.5202
1,26,4,5924,27,4.5202
1,26,1,1369,27,4.5202
1,26,10,16582,27,4.5202
1,26,10,27390,27,4.5202
1,26,28,15078,27,4.5202
1,26,10,12650,27,4.5202
1,26,39,31594,27,4.5202
1,26,4,10000,27,4.5202
1,26,10,18302,27,4.5202
1,26,8,31313,27,4.5202
1,26,23,77382,27,4.5202
1,26,7,21578,27,4.5202
1,26,7,18757,27,4.5202
1,26,3,7178,27,4.5202
1,26,11,48796,27,4.5202
1,26,25,16529,27,4.5202
1,26,46,196488,27,4.5202
1,26,42,83294,27,4.5202
1,26,5,12240,27,4.5202
1,26,34,97067,27,4.5202
1,26,4,21857,27,4.5202
1,26,4,29026,27,4.5202
1,26,7,73296,27,4.5202
1,26,27,91116,27,4.5202
1,26,34,167481,27,4.5202
1,26,5,21601,27,4.5202
1,26,5,9903,27,4.5202
1,26,5,5680,27,4.5202
1,26,7,9104,27,4.5202
1,26,9,11101,27,4.5202
1,26,12,23883,27,4.5202
1,26,18,89072,27,4.5202
1,26,12,11800,27,4.5202
1,26,1,1310,27,4.5202
1,26,39,135877,27,4.5202
1,26,11,16297,27,4.5202
1,26,13,37594,27,4.5202
1,26,51,100569,27,4.5202
1,26,29,47626,27,4.5202
1,26,64,97162,27,4.5202
1,26,53,64316,27,4.5202
1,26,47,60309,27,4.5202
1,26,13,16793,27,4.5202
1,26,76,116110,27,4.5202
1,26,37,58091,27,4.5202
1,26,25,58409,27,4.5202
1,26,0,0,27,4.5202
1,26,14,29529,27,4.5202
1,26,4,9500,27,4.5202
1,26,15,44742,27,4.5202
1,26,10,22073,27,4.5202
1,26,4,8200,27,4.5202
1,26,9,20005,27,4.5202
1,26,77,143114,27,4.5202
1,26,49,206636,27,4.5202
1,26,23,46251,27,4.5202
1,26,68,198824,27,4.5202
1,26,7,8806,27,4.5202
1,26,38,83475,27,4.5202
1,26,15,53645,27,4.5202
1,26,38,73230,27,4.5202
1,26,3,5000,27,4.5202
1,26,5,7729,27,4.5202
1,26,75,411580,27,4.5202
1,26,14,12600,27,4.5202
1,26,5,18900,27,4.5202
1,26,26,27180,27,4.5202
1,26,45,35660,27,4.5202
1,26,3,13150,27,4.5202
1,26,11,58576,27,4.5202
1,26,7,30987,27,4.5202
1,26,21,58342,27,4.5202
1,26,0,0,27,4.5202
1,31,8,15165,75,12.5671
1,31,14,34355,75,12.5671
1,31,15,44224,75,12.5671
1,31,9,33368,75,12.5671
1,31,6,18460,75,12.5671
1,31,7,12100,75,12.5671
1,31,14,29389,75,12.5671
1,31,3,8390,75,12.5671
1,31,11,52725,75,12.5671
1,31,8,17383,75,12.5671
1,31,34,46920,75,12.5671
1,31,34,81150,75,12.5671
1,31,7,15631,75,12.5671
1,31,3,2960,75,12.5671
1,31,3,5200,75,12.5671
1,31,2,4300,75,12.5671
1,31,9,11312,75,12.5671
1,31,12,31659,75,12.5671
1,31,26,49180,75,12.5671
1,31,70,121931,75,12.5671
1,31,41,103719,75,12.5671
1,31,3,5361,75,12.5671
1,31,6,10770,75,12.5671
1,31,28,58974,75,12.5671
1,31,10,13200,75,12.5671
1,31,4,8770,75,12.5671
1,31,6,7700,75,12.5671
1,31,12,27065,75,12.5671
1,31,8,11745,75,12.5671
1,31,50,85974,75,12.5671
1,31,115,531914,75,12.5671
1,31,7,32464,75,12.5671
1,31,2,2800,75,12.5671
1,31,18,37468,75,12.5671
1,31,5,15176,75,12.5671
1,31,38,75585,75,12.5671
1,31,5,8830,75,12.5671
1,31,6,11745,75,12.5671
1,31,36,56880,75,12.5671
1,31,9,21441,75,12.5671
1,31,36,99360,75,12.5671
1,31,25,48819,75,12.5671
1,31,16,35186,75,12.5671
1,31,45,110136,75,12.5671
1,31,7,22688,75,12.5671
1,31,9,16124,75,12.5671
1,31,17,36046,75,12.5671
1,31,22,47240,75,12.5671
1,31,14,32852,75,12.5671
1,31,25,26607,75,12.5671
1,31,8,22060,75,12.5671
1,31,9,24137,75,12.5671
1,31,17,32183,75,12.5671
1,31,72,117905,75,12.5671
1,31,11,27110,75,12.5671
1,31,9,23636,75,12.5671
1,31,5,5800,75,12.5671
1,31,5,7514,75,12.5671
1,31,22,46981,75,12.5671
1,31,62,171302,75,12.5671
1,31,7,19232,75,12.5671
1,31,10,24639,75,12.5671
1,31,5,12414,75,12.5671
1,31,7,7700,75,12.5671
1,31,4,8168,75,12.5671
1,31,5,13716,75,12.5671
1,31,3,3300,75,12.5671
1,31,6,10188,75,12.5671
1,31,12,19946,75,12.5671
1,31,25,82003,75,12.5671
1,31,14,18527,75,12.5671
1,31,17,37487,75,12.5671
1,31,10,13287,75,12.5671
1,31,43,127092,75,12.5671
1,31,2,5200,75,12.5671
1,31,9,14040,75,12.5671
1,31,16,22000,75,12.5671
1,31,23,57457,75,12.5671
1,31,9,20211,75,12.5671
1,31,16,35030,75,12.5671
1,31,14,35920,75,12.5671
1,31,19,27400,75,12.5671
1,31,5,15260,75,12.5671
1,31,8,33806,75,12.5671
1,31,86,232176,75,12.5671
1,31,3,4540,75,12.5671
1,31,16,84980,75,12.5671
1,31,3,10900,75,12.5671
1,31,27,77150,75,12.5671
1,31,113,235007,75,12.5671
1,31,155,657208,75,12.5671
1,31,2,3850,75,12.5671
1,31,12,22775,75,12.5671
1,31,1,2550,75,12.5671
1,31,5,7470,75,12.5671
1,31,22,53997,75,12.5671
1,31,16,28217,75,12.5671
1,31,3,2797,75,12.5671
1,31,5,7350,75,12.5671
1,31,5,10340,75,12.5671
1,31,3,3793,75,12.5671
1,31,43,74162,75,12.5671
1,31,2,6000,75,12.5671
1,31,14,38274,75,12.5671
1,31,22,35986,75,12.5671
1,31,252,504805,75,12.5671
1,31,7,9396,75,12.5671
1,31,61,137465,75,12.5671
1,31,55,85346,75,12.5671
1,31,7,14091,75,12.5671
1,31,14,29953,75,12.5671
1,31,4,6000,75,12.5671
1,31,2,8861,75,12.5671
1,31,6,9731,75,12.5671
1,31,10,41889,75,12.5671
1,31,47,109402,75,12.5671
1,31,39,104473,75,12.5671
1,31,7,11800,75,12.5671
1,31,8,21791,75,12.5671
1,31,24,129628,75,12.5671
1,31,10,28390,75,12.5671
1,31,9,39517,75,12.5671
1,31,11,37386,75,12.5671
1,31,11,23590,75,12.5671
1,31,45,155574,75,12.5671
1,31,6,23759,75,12.5671
1,31,7,31646,75,12.5671
1,31,23,81294,75,12.5671
1,31,62,304854,75,12.5671
1,31,5,10251,75,12.5671
1,31,7,9450,75,12.5671
1,31,15,20171,75,12.5671
1,31,3,5308,75,12.5671
1,31,13,18804,75,12.5671
1,31,13,26386,75,12.5671
1,31,15,19812,75,12.5671
1,31,12,20007,75,12.5671
1,31,31,41723,75,12.5671
1,31,0,0,75,12.5671
1,31,13,38670,75,12.5671
1,31,14,35217,75,12.5671
1,31,6,22245,75,12.5671
1,31,23,81856,75,12.5671
1,31,74,297442,75,12.5671
1,31,34,112306,75,12.5671
1,31,1,2400,75,12.5671
1,31,3,4900,75,12.5671
1,31,25,79576,75,12.5671
1,31,53,187948,75,12.5671
1,31,4,11823,75,12.5671
1,31,34,88397,75,12.5671
1,31,18,14098,75,12.5671
1,31,0,0,75,12.5671
1,31,1,1699,75,12.5671
1,31,4,10200,75,12.5671
1,31,41,153909,75,12.5671
1,31,34,56960,75,12.5671
1,31,0,0,75,12.5671
1,31,1,2800,75,12.5671
1,31,11,48144,75,12.5671
1,31,4,8543,75,12.5671
1,31,0,0,75,12.5671
1,31,15,21500,75,12.5671
1,31,4,9793,75,12.5671
1,31,5,7750,75,12.5671
1,31,5,8400,75,12.5671
1,31,24,29066,75,12.5671
1,31,32,75949,75,12.5671
1,31,32,65256,75,12.5671
1,31,6,13280,75,12.5671
1,31,19,37946,75,12.5671
1,31,4,5004,75,12.5671
1,31,4,6000,75,12.5671
1,31,13,32145,75,12.5671
1,31,21,50210,75,12.5671
1,31,8,23386,75,12.5671
1,31,5,8600,75,12.5671
1,31,19,30533,75,12.5671
1,31,12,13357,75,12.5671
1,31,15,37178,75,12.5671
1,31,13,18939,75,12.5671
1,31,20,48974,75,12.5671
1,31,4,25850,75,12.5671
1,31,4,3800,75,12.5671
1,31,2,4000,75,12.5671
1,31,52,135789,75,12.5671
1,31,54,144646,75,12.5671
1,31,3,5000,75,12.5671
1,31,55,74433,75,12.5671
1,31,24,53784,75,12.5671
1,31,27,66331,75,12.5671
1,31,35,79443,75,12.5671
1,31,3,4920,75,12.5671
1,31,2,5150,75,12.5671
1,31,7,13660,75,12.5671
1,31,2,3600,75,12.5671
1,31,39,104265,75,12.5671
1,31,3,8789,75,12.5671
1,31,10,30806,75,12.5671
1,31,34,139403,75,12.5671
1,31,39,79347,75,12.5671
1,31,5,12044,75,12.5671
1,31,18,42333,75,12.5671
1,31,21,45887,75,12.5671
1,31,31,56252,75,12.5671
1,31,3,4769,75,12.5671
1,31,6,13900,75,12.5671
1,31,16,31196,75,12.5671
1,31,26,66985,75,12.5671
1,31,11,29898,75,12.5671
1,31,27,58251,75,12.5671
1,31,5,7968,75,12.5671
1,31,2,1900,75,12.5671
1,31,10,14308,75,12.5671
1,31,21,25154,75,12.5671
1,31,6,10472,75,12.5671
1,31,2,4356,75,12.5671
1,31,6,17007,75,12.5671
1,31,9,12954,75,12.5671
1,31,13,34638,75,12.5671
1,31,20,35917,75,12.5671
1,31,8,14811,75,12.5671
1,31,10,24790,75,12.5671
1,31,15,38897,75,12.5671
1,31,7,10800,75,12.5671
1,31,26,39893,75,12.5671
1,31,27,77627,75,12.5671
1,31,6,8661,75,12.5671
1,31,2,2400,75,12.5671
1,31,35,65267,75,12.5671
1,31,28,39624,75,12.5671
1,31,33,55199,75,12.5671
1,31,2,4187,75,12.5671
1,31,7,11644,75,12.5671
1,31,5,5039,75,12.5671
1,31,25,33394,75,12.5671
1,31,13,41135,75,12.5671
1,31,3,4333,75,12.5671
1,31,8,6650,75,12.5671
1,31,7,14520,75,12.5671
1,31,7,12710,75,12.5671
1,31,5,7300,75,12.5671
1,31,17,20264,75,12.5671
1,31,9,16315,75,12.5671
1,31,21,35874,75,12.5671
1,31,9,13770,75,12.5671
1,31,30,47895,75,12.5671
1,31,4,7400,75,12.5671
1,31,7,11260,75,12.5671
1,31,5,14000,75,12.5671
1,31,19,42126,75,12.5671
1,31,5,9970,75,12.5671
1,31,10,25225,75,12.5671
1,31,34,76124,75,12.5671
1,31,8,14951,75,12.5671
1,31,10,15000,75,12.5671
1,31,12,20942,75,12.5671
1,31,15,51959,75,12.5671
1,31,7,12213,75,12.5671
1,31,10,20260,75,12.5671
1,31,28,55154,75,12.5671
1,31,29,72849,75,12.5671
1,31,10,13500,75,12.5671
1,31,13,20923,75,12.5671
1,31,60,134490,75,12.5671
1,31,26,49340,75,12.5671
1,31,11,17311,75,12.5671
1,31,12,14600,75,12.5671
1,31,9,20162,75,12.5671
1,31,5,5493,75,12.5671
1,31,19,39604,75,12.5671
1,31,3,7725,75,12.5671
1,31,6,17810,75,12.5671
1,31,5,7500,75,12.5671
1,31,6,9500,75,12.5671
1,31,12,24050,75,12.5671
1,31,1,1100,75,12.5671
1,31,8,27243,75,12.5671
1,31,41,127110,75,12.5671
1,31,25,76474,75,12.5671
1,31,62,180591,75,12.5671
1,31,14,35619,75,12.5671
1,31,6,9200,75,12.5671
1,31,7,8202,75,12.5671
1,31,14,34794,75,12.5671
1,31,31,36443,75,12.5671
1,31,3,2650,75,12.5671
1,31,33,96095,75,12.5671
1,31,112,277392,75,12.5671
1,31,25,71942,75,12.5671
1,31,22,43805,75,12.5671
1,31,7,15029,75,12.5671
1,31,9,14468,75,12.5671
1,31,17,31300,75,12.5671
1,31,27,37148,75,12.5671
1,31,3,3800,75,12.5671
1,31,8,9618,75,12.5671
1,31,11,18432,75,12.5671
1,31,58,223369,75,12.5671
1,31,40,144277,75,12.5671
1,31,11,22385,75,12.5671
1,31,12,16626,75,12.5671
1,31,51,112309,75,12.5671
1,31,3,6300,75,12.5671
1,31,1,1500,75,12.5671
1,31,31,68827,75,12.5671
1,31,7,7572,75,12.5671
1,31,6,12350,75,12.5671
1,31,12,104912,75,12.5671
1,31,16,53700,75,12.5671
1,31,24,76459,75,12.5671
1,31,40,73765,75,12.5671
1,31,12,24737,75,12.5671
1,31,3,5977,75,12.5671
1,31,5,12000,75,12.5671
1,31,6,7530,75,12.5671
1,31,30,44028,75,12.5671
1,31,40,68885,75,12.5671
1,31,42,51500,75,12.5671
1,31,3,7500,75,12.5671
1,31,3,4298,75,12.5671
1,31,5,7816,75,12.5671
1,31,6,14538,75,12.5671
1,31,42,91710,75,12.5671
1,31,6,14774,75,12.5671
1,31,29,51125,75,12.5671
1,31,0,0,75,12.5671
1,31,5,6450,75,12.5671
1,31,0,0,75,12.5671
1,31,23,40056,75,12.5671
1,31,3,11141,75,12.5671
1,31,6,10692,75,12.5671
1,31,26,53218,75,12.5671
1,31,4,4706,75,12.5671
1,31,11,14490,75,12.5671
1,31,6,7050,75,12.5671
1,31,11,7500,75,12.5671
1,31,7,11692,75,12.5671
1,31,10,22484,75,12.5671
1,31,52,109526,75,12.5671
1,31,70,94660,75,12.5671
1,31,71,121802,75,12.5671
1,31,7,16194,75,12.5671
1,31,6,10346,75,12.5671
1,31,27,55316,75,12.5671
1,31,53,105371,75,12.5671
1,31,6,14466,75,12.5671
1,31,6,9555,75,12.5671
1,31,11,23962,75,12.5671
1,31,47,231933,75,12.5671
1,31,39,79935,75,12.5671
1,31,92,479454,75,12.5671
1,31,29,152283,75,12.5671
1,31,5,15464,75,12.5671
1,31,7,28000,75,12.5671
1,31,5,14027,75,12.5671
1,31,6,18033,75,12.5671
1,31,31,89431,75,12.5671
1,31,46,245228,75,12.5671
1,31,29,144026,75,12.5671
1,31,7,125599,75,12.5671
1,31,4,10456,75,12.5671
1,31,5,62342,75,12.5671
1,31,4,11870,75,12.5671
1,31,7,26702,75,12.5671
1,31,7,9408,75,12.5671
1,31,16,17070,75,12.5671
1,31,7,7839,75,12.5671
1,31,4,4000,75,12.5671
1,31,7,8303,75,12.5671
1,31,6,10032,75,12.5671
1,31,10,11479,75,12.5671
1,31,13,15388,75,12.5671
1,31,11,15397,75,12.5671
1,31,15,28250,75,12.5671
1,31,15,17916,75,12.5671
1,31,12,13917,75,12.5671
1,31,13,17954,75,12.5671
1,31,29,32889,75,12.5671
1,31,37,43107,75,12.5671
1,31,37,44845,75,12.5671
1,31,31,39414,75,12.5671
1,31,14,17516,75,12.5671
1,31,18,17661,75,12.5671
1,31,50,53645,75,12.5671
1,31,2,3300,75,12.5671
1,31,62,117381,75,12.5671
1,31,4,18250,75,12.5671
1,31,1,2300,75,12.5671
1,31,31,58604,75,12.5671
1,31,18,14518,75,12.5671
1,31,20,50180,75,12.5671
1,31,3,4500,75,12.5671
1,31,6,26388,75,12.5671
1,31,1,700,75,12.5671
1,31,1,1644,75,12.5671
1,31,11,24000,75,12.5671
1,31,12,16758,75,12.5671
1,31,39,165348,75,12.5671
1,31,17,35000,75,12.5671
1,31,42,162544,75,12.5671
1,31,0,0,75,12.5671
1,31,5,10666,75,12.5671
1,31,7,21895,75,12.5671
1,31,2,2800,75,12.5671
1,31,3,7608,75,12.5671
1,31,6,12385,75,12.5671
1,31,13,20606,75,12.5671
1,31,2,2900,75,12.5671
1,31,21,78024,75,12.5671
1,31,5,6105,75,12.5671
1,31,5,7790,75,12.5671
1,31,9,16240,75,12.5671
1,31,58,126904,75,12.5671
1,31,45,147571,75,12.5671
1,31,3,3767,75,12.5671
1,31,60,146642,75,12.5671
1,31,20,59674,75,12.5671
1,31,58,114183,75,12.5671
1,31,27,65059,75,12.5671
1,31,4,7204,75,12.5671
1,31,4,4915,75,12.5671
1,31,22,48887,75,12.5671
1,31,25,33133,75,12.5671
1,31,37,70651,75,12.5671
1,31,4,5050,75,12.5671
1,31,37,54250,75,12.5671
1,31,12,32638,75,12.5671
1,31,5,7070,75,12.5671
1,31,5,5000,75,12.5671
1,31,4,6116,75,12.5671
1,31,13,14870,75,12.5671
1,31,22,49279,75,12.5671
1,31,11,24110,75,12.5671
1,31,25,79043,75,12.5671
1,31,5,14540,75,12.5671
1,31,36,11216,75,12.5671
1,31,67,140872,75,12.5671
1,31,78,340968,75,12.5671
1,31,83,210375,75,12.5671
1,31,14,26902,75,12.5671
1,31,22,39328,75,12.5671
1,31,76,218222,75,12.5671
1,31,7,21705,75,12.5671
1,31,64,196804,75,12.5671
1,31,61,135264,75,12.5671
1,31,73,204404,75,12.5671
1,31,9,21790,75,12.5671
1,31,13,24316,75,12.5671
1,31,31,61258,75,12.5671
1,31,31,69687,75,12.5671
1,31,6,9510,75,12.5671
1,31,8,16000,75,12.5671
1,31,56,164939,75,12.5671
1,31,25,58132,75,12.5671
1,31,36,59803,75,12.5671
1,31,34,57945,75,12.5671
1,31,91,249212,75,12.5671
1,31,18,46984,75,12.5671
1,31,27,34128,75,12.5671
1,31,26,52664,75,12.5671
1,31,8,18232,75,12.5671
1,31,9,17219,75,12.5671
1,31,5,17954,75,12.5671
1,31,39,96046,75,12.5671
1,31,3,5400,75,12.5671
1,31,37,42423,75,12.5671
1,31,3,6300,75,12.5671
1,31,13,33126,75,12.5671
1,31,12,32232,75,12.5671
1,31,28,39323,75,12.5671
1,31,12,23687,75,12.5671
1,31,20,14660,75,12.5671
1,31,34,52607,75,12.5671
1,31,4,4000,75,12.5671
1,31,13,72138,75,12.5671
1,31,6,14899,75,12.5671
1,31,94,475711,75,12.5671
1,31,3,5625,75,12.5671
1,31,3,12043,75,12.5671
1,31,6,24191,75,12.5671
1,31,22,124749,75,12.5671
1,31,36,174763,75,12.5671
1,31,6,28455,75,12.5671
1,31,3,5272,75,12.5671
1,31,5,8925,75,12.5671
1,31,10,11020,75,12.5671
1,31,10,20040,75,12.5671
1,31,1,1100,75,12.5671
1,31,3,4200,75,12.5671
1,31,11,40241,75,12.5671
1,31,7,13505,75,12.5671
1,31,12,21505,75,12.5671
1,31,66,175774,75,12.5671
1,31,18,33725,75,12.5671
1,31,4,7116,75,12.5671
1,31,10,41580,75,12.5671
1,31,6,25350,75,12.5671
1,31,8,18085,75,12.5671
1,31,4,13420,75,12.5671
1,31,4,17400,75,12.5671
1,31,15,24043,75,12.5671
1,31,6,12260,75,12.5671
1,31,2,2080,75,12.5671
1,31,2,4883,75,12.5671
1,31,7,10296,75,12.5671
1,31,30,105655,75,12.5671
1,31,78,168742,75,12.5671
1,31,3,3600,75,12.5671
1,31,18,37070,75,12.5671
1,31,13,33622,75,12.5671
1,31,10,47017,75,12.5671
1,31,6,15836,75,12.5671
1,31,58,151096,75,12.5671
1,31,10,18617,75,12.5671
1,31,28,91496,75,12.5671
1,31,11,22365,75,12.5671
1,31,34,59623,75,12.5671
1,31,4,7700,75,12.5671
1,31,14,36024,75,12.5671
1,31,27,99846,75,12.5671
1,31,9,21491,75,12.5671
1,31,6,20750,75,12.5671
1,31,2,3800,75,12.5671
1,31,10,25308,75,12.5671
1,31,8,25793,75,12.5671
1,31,40,135726,75,12.5671
1,31,5,10500,75,12.5671
1,31,5,6700,75,12.5671
1,31,4,7436,75,12.5671
1,31,66,320665,75,12.5671
1,31,1,3500,75,12.5671
1,31,8,20455,75,12.5671
1,31,6,11450,75,12.5671
1,31,10,15441,75,12.5671
1,31,22,77509,75,12.5671
1,31,10,15430,75,12.5671
1,31,17,32240,75,12.5671
1,31,67,176489,75,12.5671
1,31,7,16522,75,12.5671
1,31,13,25098,75,12.5671
1,31,35,70619,75,12.5671
1,31,26,42629,75,12.5671
1,31,8,15327,75,12.5671
1,31,58,89175,75,12.5671
1,31,71,256429,75,12.5671
1,31,8,17518,75,12.5671
1,31,14,21110,75,12.5671
1,31,6,11500,75,12.5671
1,31,20,45286,75,12.5671
1,31,58,132353,75,12.5671
1,31,5,9500,75,12.5671
1,31,3,5775,75,12.5671
1,31,27,126807,75,12.5671
1,31,7,14186,75,12.5671
1,31,26,79502,75,12.5671
1,31,26,55809,75,12.5671
1,31,5,12428,75,12.5671
1,31,0,0,75,12.5671
1,31,7,15740,75,12.5671
1,31,41,63106,75,12.5671
1,31,0,0,75,12.5671
1,31,11,21697,75,12.5671
1,31,13,28306,75,12.5671
1,31,44,61055,75,12.5671
1,31,63,86460,75,12.5671
1,31,66,212408,75,12.5671
1,31,2,4200,75,12.5671
1,31,33,49264,75,12.5671
